Frame,PWM,Meta,Sector,Tiempo,Dif tiempo,Pos front X,Pos front Y,Dist puntos,Derrapo,Dist derrape,Pos back X,Pos back Y
245,57,0,0,1690283350028.925,31.697998046875,465.5,87.5,11.597,0,0.08304547985374469,431.0,85.0
246,57,0,0,1690283350063.061,34.135986328125,476.0,90.5,10.92,0,0.49948427010515495,443.0,85.0
247,57,0,0,1690283350100.451,37.389892578125,486.0,95.0,10.966,0,0.9535608792916535,453.0,85.0
248,57,0,0,1690283350130.989,30.5380859375,495.5,99.0,10.308,0,1.164052656609908,463.0,86.0
249,57,0,0,1690283350160.724,29.735107421875,504.0,104.5,10.124,0,1.717007049358605,473.5,88.0
250,57,0,0,1690283350197.139,36.414794921875,511.0,110.5,9.22,0,1.755448897462067,482.5,91.5
251,57,0,0,1690283350228.833,31.694091796875,517.5,116.5,8.846,0,1.8675243127797707,492.0,95.5
252,57,0,0,1690283350261.466,32.633056640625,524.0,124.0,9.925,0,0.9136498769008711,499.5,100.5
253,57,0,0,1690283350302.362,40.89599609375,529.0,132.0,9.434,0,0.4338609156373293,507.0,106.5
254,57,0,0,1690283350329.84,27.47802734375,534.0,140.0,9.434,0,1.2435135216772584,515.0,112.5
255,57,0,0,1690283350363.402,33.56201171875,538.0,148.5,9.394,0,0.35265490530189697,521.0,120.0
256,57,0,0,1690283350400.029,36.626953125,541.0,157.5,9.487,0,0.15899968200094497,526.0,127.5
257,57,0,0,1690283350427.86,27.8310546875,543.0,166.0,8.732,0,0.5299989400031649,531.5,135.0
258,57,0,0,1690283350466.053,38.19287109375,544.0,176.0,10.05,0,0.10644925908247595,536.0,144.0
259,57,0,0,1690283350503.07,37.01708984375,544.5,185.5,9.513,0,0.6324555320336939,540.0,152.5
260,57,0,0,1690283350534.052,30.98193359375,544.0,195.0,9.513,0,0.05725983343134125,542.0,162.0
261,57,0,0,1690283350566.55,32.498046875,542.0,204.5,9.708,0,0.44776673559445834,544.0,171.5
262,57,0,0,1690283350601.959,35.408935546875,540.0,214.0,9.708,0,0.7358236637186615,545.0,181.0
263,57,0,0,1690283350627.927,25.968017578125,538.0,222.5,8.732,0,0.7358236637186615,545.0,190.0
264,57,0,0,1690283350665.989,38.06201171875,534.0,231.5,9.849,0,0.9270471647242651,544.0,199.5
265,57,0,0,1690283350697.403,31.4140625,529.0,239.5,9.434,0,1.802591709186064,543.0,208.5
266,57,0,0,1690283350735.287,37.884033203125,524.0,247.0,9.014,0,1.0306770017649498,540.0,218.5
267,57,0,0,1690283350767.199,31.911865234375,518.0,255.0,10.0,0,0.20306923302667762,536.0,227.5
